First Connection Timestamp	Last Connection Timestamp	Network Name	Cell Tower ID/Wifi MAC	Network Type	Bytes In	Bytes Out	Connection Attempts	Connection Successes	Packets In	Packets Out
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	17013250	Cellular	794.0	1485.0	0.0	0.0	2.0	23.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16964611	Cellular	4257.0	2339.0	1.0	1.0	21.0	26.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16964609	Cellular	19723.0	5716.0	9.0	2.0	37.0	65.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16956699	Cellular	44533.0	2202.0	1.0	1.0	17.0	23.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	17000450	Cellular	10977.0	2821.0	1.0	1.0	19.0	29.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16955905	Cellular	6092.0	4588.0	11.0	0.0	32.0	72.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16967683	Cellular	1032.0	7695.0	15.0	0.0	4.0	119.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16967682	Cellular	4534.0	8786.0	17.0	0.0	21.0	135.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16963586	Cellular	146608.0	403482.0	732.0	2.0	533.0	6211.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	17020930	Cellular	34022.0	65204.0	105.0	0.0	127.0	983.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	17019906	Cellular	4099.0	4793.0	8.0	0.0	18.0	72.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16924161	Cellular	22474.0	6528.0	3.0	3.0	41.0	57.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16928769	Cellular	426.0	236.0	0.0	0.0	3.0	3.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16929026	Cellular	3374.0	1523.0	1.0	1.0	10.0	11.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16928023	Cellular	7056.0	4272.0	1.0	1.0	20.0	26.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16928002	Cellular	527.0	488.0	0.0	0.0	6.0	7.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	15792899	Cellular	3693.0	2072.0	1.0	1.0	11.0	17.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16989185	Cellular	4307.0	2316.0	1.0	1.0	15.0	20.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	17002497	Cellular	10560.0	4004.0	2.0	2.0	29.0	37.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	17005604	Cellular	1056.0	1056.0	2.0	1.0	8.0	8.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	17005571	Cellular	126055.0	16557.0	7.0	8.0	126.0	182.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16947490	Cellular	4236.0	2331.0	1.0	1.0	17.0	21.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16947488	Cellular	120094.0	41367.0	14.0	14.0	201.0	278.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16930338	Cellular	106348.0	12931.0	4.0	4.0	96.0	128.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	17115140	Cellular	608.0	1182.0	0.0	0.0	7.0	17.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16918785	Cellular	44566.0	5003.0	1.0	1.0	54.0	58.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16920835	Cellular	8587.0	3787.0	2.0	2.0	32.0	34.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16918273	Cellular	0.0	0.0	0.0	0.0	0.0	0.0
2022-02-11 05:00:00+00:00	2022-02-11 05:00:00+00:00	TFW	16920864	Cellular	0.0	0.0	0.0	0.0	0.0	0.0
2022-02-12 05:00:00+00:00	2022-02-12 05:00:00+00:00	TFW	16917761	Cellular	3691.0	1756.0	1.0	1.0	12.0	15.0
2022-02-12 05:00:00+00:00	2022-02-12 05:00:00+00:00	TFW	16934422	Cellular	7434.0	1998.0	1.0	1.0	15.0	19.0
2022-02-12 05:00:00+00:00	2022-02-12 05:00:00+00:00	TFW	15124481	Cellular	44090.0	2503.0	1.0	1.0	21.0	27.0
2022-02-12 05:00:00+00:00	2022-02-12 05:00:00+00:00	TFW	16442113	Cellular	48.0	244.0	0.0	0.0	5.0	4.0
2022-02-12 05:00:00+00:00	2022-02-12 05:00:00+00:00	TFW	16582412	Cellular	0.0	0.0	0.0	0.0	0.0	0.0
2022-02-12 05:00:00+00:00	2022-02-12 05:00:00+00:00	TFW	16384771	Cellular	643.0	524.0	1.0	0.0	8.0	8.0
2022-02-12 05:00:00+00:00	2022-02-12 05:00:00+00:00	TFW	16409345	Cellular	16836.0	3582.0	2.0	2.0	33.0	35.0
2022-02-14 05:00:00+00:00	2022-02-14 05:00:00+00:00	TFW	29955854	Cellular	13998.0	3787.0	2.0	2.0	23.0	34.0
2022-02-14 05:00:00+00:00	2022-02-14 05:00:00+00:00	TFW	29955852	Cellular	6767.0	1933.0	1.0	1.0	19.0	19.0
2022-02-14 05:00:00+00:00	2022-02-14 05:00:00+00:00	TFW	29955874	Cellular	24.0	144.0	0.0	0.0	1.0	2.0
2022-02-14 05:00:00+00:00	2022-02-14 05:00:00+00:00	TFW	29955878	Cellular	0.0	0.0	0.0	0.0	0.0	0.0
2022-02-14 05:00:00+00:00	2022-02-14 05:00:00+00:00	TFW	29955877	Cellular	0.0	124.0	0.0	0.0	0.0	2.0
2022-02-14 05:00:00+00:00	2022-02-14 05:00:00+00:00	TFW	29955872	Cellular	15070.0	3803.0	2.0	2.0	28.0	36.0
2022-02-14 05:00:00+00:00	2022-02-14 05:00:00+00:00	TFW	29955858	Cellular	192.0	881.0	1.0	1.0	4.0	6.0
2022-02-14 05:00:00+00:00	2022-02-14 05:00:00+00:00	TFW	29955843	Cellular	12467.0	2817.0	1.0	1.0	15.0	24.0
2022-02-14 05:00:00+00:00	2022-02-14 05:00:00+00:00	TFW	29955841	Cellular	0.0	160.0	0.0	0.0	0.0	2.0
